auth_rating,beer_abv,beer_description,beer_ibu,beer_label,beer_label_hd,beer_name,beer_slug,beer_style,bid,brewery.brewery_id,brewery.brewery_label,brewery.brewery_name,brewery.brewery_slug,brewery.brewery_type,brewery.contact.facebook,brewery.contact.twitter,brewery.contact.url,brewery.country_name,brewery.location.brewery_city,brewery.location.brewery_state,brewery.location.lat,brewery.location.lng,collaborations_with.count,collaborations_with.items,created_at,is_homebrew,is_in_production,merge_details.master_bid,merge_details.merge_date,merge_details.requested_bid,rating_count,rating_score,rating_score_below,stats.monthly_count,stats.total_count,stats.total_user_count,stats.user_count,vintage_parent.beer.beer_abv,vintage_parent.beer.beer_name,vintage_parent.beer.beer_slug,vintage_parent.beer.bid,vintage_parent.beer.type_id,vintages.count,vintages.items,weighted_rating_score,wish_list
0,5.1,"Our Brooklyner Weisse is brewed in the classic German style from German wheat and barley malts. Our special Bavarian yeast produces the flavors and aromas that wheat beers are prized for ? bananas, cloves, and melon, with a smoky note in the background. This beer is traditionally left unfiltered, so there?s a dusting of yeast still in the beer, adding the hazy appearance and greater depth to the flavors. Pour, admire the big fluffy head, and enjoy sunshine in a glass.",17,https://untappd.akamaized.net/site/beer_logos/beer-BrooklynBreweryHopfenWeisse.jpg,,Brooklyner Weisse Beer,brooklyn-brewery-brooklyner-weisse-beer,Hefeweizen,6161,259,https://untappd.akamaized.net/site/brewery_logos/brewery-BrooklynBrewery_259.jpeg,Brooklyn Brewery,brooklyn-brewery,Micro Brewery,https://www.facebook.com/thebrooklynbrewery,brooklynbrewery,http://brooklynbrewery.com,United States,Brooklyn,NY,40.7215,-73.9575,,,"Tue, 05 Oct 2010 10:23:31 +0000",0,1,6161.0,"Thu, 01 Jan 1970 00:00:00 +0000",30965.0,5218,3.51203,,1,7605,6275,0,,,,,,0.0,[],3.5197,False
0,0.0,"Imperial clone/take on Sierra Nevada celebration, but added some citra in place of chinook to give summer taste",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Celebration of Summer,beck-s-booze-homebrewery-celebration-of-summer,IPA - Imperial / Double,30966,7892,https://untappd.akamaized.net/site/assets/images/temp/badge-brewery-default.png,Beck's Booze Homebrewery,beck-s-booze-homebrewery,Home Brewery,,,,United States,,,0.0,0.0,,,"Wed, 16 Feb 2011 04:42:19 +0000",1,1,,,,0,0.0,,0,6,6,0,,,,,,0.0,[],3.786,False
0,9.2,"A big, rich and smooth sherry-like WHEATWINE Style Ale inspired by our friend, Phil Moeller of Rubicon Brewing Co. fame. The beginning specific gravity is 1.097.",50,https://untappd.akamaized.net/site/beer_logos/beer-30967_ac173_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30967_586b6_hd.jpeg,Star Brew,marin-brewing-company-star-brew,Wheat Wine,30967,2670,https://untappd.akamaized.net/site/brewery_logos/brewery-MarinBrewingCompany_2670.jpeg,Marin Brewing Company,marin-brewing-company,Micro Brewery,https://www.facebook.com/marinbrewingcompany,MarinBrewingCo,http://www.marinbrewing.com/,United States,Larkspur,CA,37.9482,-122.51,,,"Wed, 16 Feb 2011 04:44:53 +0000",0,1,,,,504,3.63244,,16,718,620,0,,,,,,0.0,[],3.63951,False
0,8.5,8.5% ABV ,0,https://untappd.akamaized.net/site/beer_logos/beer-ImperialStoutSelectSeries_24149.jpeg,,Imperial Stout (Select Series),abita-brewing-company-imperial-stout-select-series,Stout - American Imperial / Double,24149,10,https://untappd.akamaized.net/site/brewery_logos/brewery-AbitaBrewingCompany_10.jpeg,Abita Brewing Company,abita-brewing-company,Micro Brewery,https://www.facebook.com/abita,TheAbitaBeer,http://www.abita.com/,United States,Abita Springs,LA,30.4821,-90.0552,,,"Fri, 14 Jan 2011 20:50:35 +0000",0,1,24149.0,"Thu, 01 Jan 1970 00:00:00 +0000",30968.0,267,3.74251,,6,370,348,0,,,,,,0.0,[],3.69372,False
0,10.0,"Hoppier, maltier and with more alcohol than a standard IPA, Hercules Double IPA definitely is not for the faint of heart. Hercules Double IPA is, however, an elixir fit for the gods. A brash but creamy wonder, Hercules pours a deep orange-coppery color, forming substantial lace in the glass. Hercules Double IPA delivers a huge amount of piney, floral, and citrusy hop aroma and flavor from start to finish. A hefty backbone of nutty, toffee-like malt character balances Hercules' aggressive, punchy hop profile.",85,https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-419_671a2_hd.jpeg,Hercules Double IPA,great-divide-brewing-company-hercules-double-ipa,IPA - Imperial / Double,419,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,419.0,"Thu, 01 Jan 1970 00:00:00 +0000",30969.0,72579,3.84773,,1034,100908,80576,0,,,,,,5.0,"[{'beer': {'bid': 505555, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2010', 'beer_name': 'Hercules Double IPA (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 912725, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2011', 'beer_name': 'Hercules Double IPA (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 943865, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2012', 'beer_name': 'Hercules Double IPA (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 996986, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2013', 'beer_name': 'Hercules Double IPA (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1039227, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2015', 'beer_name': 'Hercules Double IPA (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.8469,False
0,7.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-heavySeasAarsh.jpg,,Heavy Seas Aarsh,heavy-seas-beer-heavy-seas-aarsh,Red Ale - Irish,37336,385,https://untappd.akamaized.net/site/brewery_logos/brewery-385_4c3de.jpeg,Heavy Seas Beer,heavy-seas-beer,Micro Brewery,https://www.facebook.com/HeavySeasBeer/,HeavySeasBeer,http://www.hsbeer.com/,United States,Baltimore,MD,39.2308,-76.6751,,,"Mon, 14 Mar 2011 18:03:56 +0000",0,0,37336.0,"Thu, 01 Jan 1970 00:00:00 +0000",30970.0,120,3.53333,,0,303,242,0,,,,,,0.0,[],3.61706,False
0,8.0,"The second Christmas porter from Mikkeller. A spiced porter with fine malt background and lovely hop aroma and flavor. The label is designed as a ?From To? card ? fill in the names and put the bottle under the Christmas tree. The perfect gift for the lazy man/woman?!
Ingredients : Water, malt (pale, smoked, cara-crystal, brown and chocolate), roasted barley, dark cassonade, hops (amarillo, saaz and cascade), spices (star anise, clove, cinnamon and coriander seeds) and yeast. ",0,https://untappd.akamaized.net/site/beer_logos/beer-FraTilFromTo_12909.jpeg,,Holiday Ale From To (Til Fra via Mikkeller),mikkeller-holiday-ale-from-to-til-fra-via-mikkeller,Porter - Imperial / Double,12909,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Sun, 05 Dec 2010 06:05:23 +0000",0,1,12909.0,"Thu, 01 Jan 1970 00:00:00 +0000",30971.0,8364,3.77762,,59,10272,9245,0,,,,,,5.0,"[{'beer': {'bid': 883279, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-x-mas-porter-2008-til-fra-to-from', 'beer_name': 'X-mas Porter 2008 Til Fra (To From)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1279154, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-fra-til-via-2015', 'beer_name': 'Fra Til Via (2015)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1333769, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-to-from-via-2009', 'beer_name': 'To From Via (2009)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1804329, 'beer_label': 'https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png', 'beer_slug': 'mikkeller-holiday-ale-from-to-til-fra-via-mikkeller-2016', 'beer_name': 'Holiday Ale From To (Til Fra via Mikkeller) (2016)', 'is_vintage': 1, 'is_variant': 1}}, {'beer': {'bid': 1811892, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-1811892_09aad_sm.jpeg', 'beer_slug': 'mikkeller-to-from-via-2016', 'beer_name': 'To From Via (2016)', 'is_vintage': 1, 'is_variant': 0}}]",3.77315,False
0,5.8,Our first national award winning brew and the beer that started it all. One of the original six Bushwakker offerings. A robust porter. Rich and roasty!,43,https://untappd.akamaized.net/site/beer_logos/beer-30972_0e914_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30972_de802_hd.jpeg,Palliser Porter,bushwakker-brewpub-palliser-porter,Porter - Other,30972,5130,https://untappd.akamaized.net/site/brewery_logos/brewery-5130_c5fb5.jpeg,Bushwakker Brewpub,bushwakker-brewpub,Brew Pub,http://www.facebook.com/TheBushwakker,TheBushwakker,http://www.bushwakker.com/,Canada,Regina,SK,50.4552,-104.613,,,"Wed, 16 Feb 2011 05:04:12 +0000",0,1,,,,363,3.75826,,6,705,416,0,,,,,,0.0,[],3.70927,False
0,9.2,Belgian-Style Triple aged in Merlot Barrels from Riverbend Winery.? The result is a semi sweet brew with a hint of the Merlot grape and oak on the finish.,24,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Merlot a Trois,cumberland-brewery-merlot-a-trois,Belgian Tripel,30973,422,https://untappd.akamaized.net/site/brewery_logos/brewery-CumberlandBrewery_422.jpeg,Cumberland Brewery,cumberland-brewery,Brew Pub,http://www.facebook.com/pages/Cumberland-Brewery/158011480876028,,http://www.cumberlandbrewery.com/,United States,Louisvile,KY,38.2309,-85.7055,,,"Wed, 16 Feb 2011 05:04:40 +0000",0,1,,,,18,4.22222,,0,28,26,0,,,,,,0.0,[],3.64089,False
0,10.0,"Hoppier, maltier and with more alcohol than a standard IPA, Hercules Double IPA definitely is not for the faint of heart. Hercules Double IPA is, however, an elixir fit for the gods. A brash but creamy wonder, Hercules pours a deep orange-coppery color, forming substantial lace in the glass. Hercules Double IPA delivers a huge amount of piney, floral, and citrusy hop aroma and flavor from start to finish. A hefty backbone of nutty, toffee-like malt character balances Hercules' aggressive, punchy hop profile.",85,https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-419_671a2_hd.jpeg,Hercules Double IPA,great-divide-brewing-company-hercules-double-ipa,IPA - Imperial / Double,419,604,https://untappd.akamaized.net/site/brewery_logos/brewery-604_621e5.jpeg,Great Divide Brewing Company,great-divide-brewing-company,Micro Brewery,http://www.facebook.com/greatdividebrew,greatdividebrew,http://greatdivide.com/,United States,Denver,CO,39.7538,-104.988,,,"Sat, 21 Aug 2010 09:26:35 +0000",0,1,419.0,"Thu, 20 Mar 2014 10:32:02 +0000",30974.0,72579,3.84773,,1034,100908,80576,0,,,,,,5.0,"[{'beer': {'bid': 505555, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2010', 'beer_name': 'Hercules Double IPA (2010)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 912725, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2011', 'beer_name': 'Hercules Double IPA (2011)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 943865, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2012', 'beer_name': 'Hercules Double IPA (2012)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 996986, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2013', 'beer_name': 'Hercules Double IPA (2013)', 'is_vintage': 1, 'is_variant': 0}}, {'beer': {'bid': 1039227, 'beer_label': 'https://untappd.akamaized.net/site/beer_logos/beer-419_2bd4e_sm.jpeg', 'beer_slug': 'great-divide-brewing-company-hercules-double-ipa-2015', 'beer_name': 'Hercules Double IPA (2015)', 'is_vintage': 1, 'is_variant': 0}}]",3.8469,False
0,12.5,"The word on the street is that on the 23rd November 2008 Mikkel arrived at BrewDog Brewery on a cold, snowy Sunday morning.

According to the legend 2 of Europe's most experimental, boundry pushing brewers combined forces to produce a rebellious beer that combined their respective talents and brewing skills.

The 12.5% Barley Wine fermented well, the champagne yeast drew it ever closer to 12.5%. The beer was brewed with a single hop variety and was going to be partially aged in oak casks.",100,https://untappd.akamaized.net/site/beer_logos/beer-DevineRebel_23966.jpeg,,Devine Rebel,brewdog-devine-rebel,Barleywine - English,23966,241,https://untappd.akamaized.net/site/brewery_logos/brewery-241_8c584.jpeg,BrewDog,brewdog,Micro Brewery,http://www.facebook.com/pages/BrewDog/21251598643,BrewDog,http://www.brewdog.com,Scotland,Ellon,Aberdeenshire,57.3716,-2.04834,1.0,"[{'brewery': {'brewery_id': 2813, 'brewery_name': 'Mikkeller', 'brewery_type': 'Micro Brewery', 'brewery_label': 'https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg', 'country_name': 'Denmark', 'location': {'brewery_city': 'Copenhagen', 'brewery_state': ''}}}]","Fri, 14 Jan 2011 02:31:21 +0000",0,0,23966.0,"Thu, 01 Jan 1970 00:00:00 +0000",30975.0,785,4.02834,,3,1085,1010,0,,,,,,0.0,[],3.9228,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Dubbel Trouble,rhodell-brewery-dubbel-trouble,Belgian Dubbel,30976,1887,https://untappd.akamaized.net/site/brewery_logos/brewery-JohnSRhodellBrewpub_1887.jpeg,Rhodell Brewery,rhodell-brewery,Micro Brewery,,,http://www.rhodells.com,United States,Peoria,IL,40.6858,-89.5948,,,"Wed, 16 Feb 2011 05:29:57 +0000",0,1,,,,56,3.66071,,0,68,63,0,,,,,,0.0,[],3.6518,False
0,13.7,,0,https://untappd.akamaized.net/site/beer_logos/beer-Drakes15thAnniversaryBourbonBarrelLager_30977.jpeg,,15th Anniversary Bourbon Barrel Lager,drake-s-brewing-company-15th-anniversary-bourbon-barrel-lager,Pilsner - Imperial / Double,30977,464,https://untappd.akamaized.net/site/brewery_logos/brewery-464_df7ef.jpeg,Drake's Brewing Company,drake-s-brewing-company,Micro Brewery,https://www.facebook.com/DrakesBeer/,DrakesBeer,http://drinkdrakes.com/,United States,San Leandro,CA,37.7176,-122.182,,,"Wed, 16 Feb 2011 05:34:26 +0000",0,0,,,,11,3.81818,,0,18,18,0,,,,,,0.0,[],3.65596,False
0,6.5,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Hop Head,rhodell-brewery-hop-head,IPA - American,30978,1887,https://untappd.akamaized.net/site/brewery_logos/brewery-JohnSRhodellBrewpub_1887.jpeg,Rhodell Brewery,rhodell-brewery,Micro Brewery,,,http://www.rhodells.com,United States,Peoria,IL,40.6858,-89.5948,,,"Wed, 16 Feb 2011 05:54:47 +0000",0,1,,,,326,3.72316,,0,465,375,0,,,,,,0.0,[],3.68814,False
0,6.0,"Perhaps the closest beer to a flagship made by Epic Ales. This was the first beer we brewed and four years later we continue to brew it. It is a much like a Witt but brewed with rice and barley, making a much drier and refreshing beer.",21,https://untappd.akamaized.net/site/beer_logos/beer-30980_29a8f_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30980_d3807_hd.jpeg,Solar Trans-Amplifier,epic-ales-washington-solar-trans-amplifier,Witbier,30980,3442,https://untappd.akamaized.net/site/brewery_logos/brewery-EpicAlesWashington_3442.jpeg,Epic Ales (Washington),epic-ales-washington,Micro Brewery,http://www.facebook.com/pages/Epic-Ales/53692664596,epicales,http://www.epicales.com,United States,Seattle,WA,47.5753,-122.334,,,"Wed, 16 Feb 2011 05:59:19 +0000",0,0,,,,435,3.50057,,5,551,500,0,,,,,,0.0,[],3.56263,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Juxtaposition,stone-brewing-co-juxtaposition,Lager - Pale,12671,1204,https://untappd.akamaized.net/site/brewery_logos/brewery-1204_23541.jpeg,Stone Brewing,stone-brewing,Micro Brewery,http://www.facebook.com/StoneBrewingCo,StoneBrewingCo,http://www.stonebrewing.com/,United States,Escondido,CA,33.1157,-117.12,,,"Fri, 03 Dec 2010 17:15:51 +0000",0,1,12671.0,"Thu, 01 Jan 1970 00:00:00 +0000",30981.0,0,0.0,True,0,0,0,0,,,,,,0.0,[],0.0,False
0,8.0,"En Ris a la M?ale brygget p?: Ris, m?lk/fl?de (lactose), vanilje, mandelekstrakt, sukker, salt og kirseb?r. Og s? en smule vand, malt, humle og g?r.",0,https://untappd.akamaized.net/site/beer_logos/beer-11631_3ed51_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-11631_19908_hd.jpeg,Ris a la M?ale,mikkeller-ris-a-la-m-ale,Fruit Beer,11631,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Sat, 27 Nov 2010 23:51:36 +0000",0,1,11631.0,"Thu, 01 Jan 1970 00:00:00 +0000",30982.0,5106,3.54054,,30,6263,5783,0,,,,,,0.0,[],3.54679,False
0,0.0,,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Autumn Ale (2009),back-road-brewery-autumn-ale-2009,Pumpkin / Yam Beer,30983,63,https://untappd.akamaized.net/site/brewery_logos/brewery-BackRoadBrewery_63.jpeg,Back Road Brewery,back-road-brewery,Micro Brewery,,,http://www.backroadbrewery.com,United States,LaPorte,IN,41.6124,-86.7268,,,"Wed, 16 Feb 2011 06:13:51 +0000",0,0,,,,1,0.0,,0,7,6,0,8.5,Autumn Ale 2005,autumn-ale-2005,417980.0,6.0,,,3.57953,False
0,4.5,"A crisp, easy-drinking beer with a twist. Raspberries are the beauty and the beast of fruit ? tough and thorny, delicate and tasty. Wraspberry Ale continues a centuries-long tradition by using raspberries to give a tart edge to this smooth, refreshing ale. Legend has it that in the old west cowboys used raspberries to tame wild horses.",10,https://untappd.akamaized.net/site/beer_logos/beer-30984_7af03_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-30984_e9606_hd.jpeg,Wraspberry Ale,wild-rose-brewery-canada-wraspberry-ale,Fruit Beer,30984,4885,https://untappd.akamaized.net/site/brewery_logos/brewery-WildRoseBrewery_4885.jpeg,Wild Rose Brewery (Canada),wild-rose-brewery-canada,Macro Brewery,https://www.facebook.com/WildRoseBrewery.Taproom/,WildRoseBrewery,http://www.wildrosebrewery.com,Canada,Calgary,AB,51.0145,-114.123,,,"Wed, 16 Feb 2011 06:13:52 +0000",0,1,,,,3043,3.51586,,105,5438,3365,0,,,,,,0.0,[],3.52822,False
0,6.5,,0,https://untappd.akamaized.net/site/beer_logos/beer-_30985_sm_6c5c72ad539469abecc0b93bb62dfe.jpeg,,Zeno's Rye Ale,otto-s-pub-and-brewery-zeno-s-rye-ale,Rye Beer,30985,960,https://untappd.akamaized.net/site/brewery_logos/brewery-ottospubandbrewery_960.jpeg,Otto's Pub and Brewery,otto-s-pub-and-brewery,Micro Brewery,http://www.facebook.com/OttosPubandBrewery,OttosPub,http://ottospubandbrewery.com/,United States,State College,PA,40.8109,-77.9122,,,"Wed, 16 Feb 2011 06:19:55 +0000",0,1,,,,1216,3.67393,,33,2039,1370,0,,,,,,0.0,[],3.66935,False
0,6.6,"An American Porter brewed with chipotle chilies, giving it a rich and robust malt base combined with a tingly spice.",0,https://untappd.akamaized.net/site/beer_logos/beer-9320_b6ba5_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-9320_356de_hd.jpeg,Texas Ranger,mikkeller-texas-ranger,Spiced / Herbed Beer,9320,2813,https://untappd.akamaized.net/site/brewery_logos/brewery-2813_649c4.jpeg,Mikkeller,mikkeller,Micro Brewery,http://www.facebook.com/mikkeller,MikkellerBeer,http://www.mikkeller.dk,Denmark,Copenhagen,,55.6731,12.5589,,,"Mon, 15 Nov 2010 06:48:03 +0000",0,1,9320.0,"Thu, 01 Jan 1970 00:00:00 +0000",30986.0,10782,3.78112,,47,14192,12146,0,,,,,,0.0,[],3.77753,False
0,8.1,"Really nice flavor on this, banana has mellowed and there is a sweet tartness to it. ",0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Monkey Shine Weizenbock,harvest-moon-brewery-new-jersey-monkey-shine-weizenbock,Weizenbock,32891,636,https://untappd.akamaized.net/site/brewery_logos/brewery-HarvestMoonBreweryCafe_636.jpeg,Harvest Moon Brewery (New Jersey),harvest-moon-brewery-new-jersey,Micro Brewery,,,http://www.harvestmoonbrewery.com,United States,New Brunswick,NJ,40.4962,-74.4443,,,"Fri, 25 Feb 2011 00:23:50 +0000",0,1,32891.0,"Tue, 10 Jan 2012 03:49:31 +0000",30987.0,142,3.66549,,0,176,166,0,,,,,,0.0,[],3.63368,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-EylenboschGueuze1988_30988.jpeg,,Eylenbosch Gueuze (1988),brouwerij-mort-subite-formerly-de-keersmaeker-eylenbosch-gueuze-1988,Sour - Gueuze,30988,274,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijMortSubiteformerlyDeKeersmaeker_274.jpeg,Brouwerij Mort Subite,brouwerij-mort-subite,Micro Brewery,,,http://www.mort-subite.be,Belgium,Asse-Kobbegem,Vlaams Brabant,50.9101,4.24987,,,"Wed, 16 Feb 2011 06:45:47 +0000",0,0,,,,40,4.0125,,3,56,55,0,5.0,Eylenbosch Gueuze,brouwerij-mort-subite-formerly-de-keersmaeker-eylenbosch-gueuze,109595.0,221.0,,,3.69293,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-EylenboschKriek1987_169424.jpeg,,Eylenbosch Kriek (1989),brouwerij-mort-subite-eylenbosch-kriek-1989,Lambic - Kriek,30989,274,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijMortSubiteformerlyDeKeersmaeker_274.jpeg,Brouwerij Mort Subite,brouwerij-mort-subite,Micro Brewery,,,http://www.mort-subite.be,Belgium,Asse-Kobbegem,Vlaams Brabant,50.9101,4.24987,,,"Wed, 16 Feb 2011 06:48:27 +0000",0,0,,,,5,0.0,,0,15,13,0,5.0,Eylenbosch Kriek,brouwerij-mort-subite-eylenbosch-kriek,1632327.0,268.0,,,3.58422,False
0,0.0,"This unique ale is a blend of two Belgian-style beers, one an Abbey-style amber ale and the other a strong dark ale that has reposed in bourbon barrels for over 12 months. The aroma is layered and complex with hints of fig, toffee, and vanilla. The flavor is equally rich with notes of caramel, milk chocolate, black current, and raisin all intensified and refined by the use of traditional Belgian-style yeast.",0,https://untappd.akamaized.net/site/beer_logos/beer-_30990_sm_2cb1926bf5823d9e8527d4749a3b92.jpeg,,2x4 Ale,sierra-nevada-brewing-co-2x4-ale,Belgian Strong Dark Ale,30990,1142,https://untappd.akamaized.net/site/brewery_logos/brewery-1142_f241d.jpeg,Sierra Nevada Brewing Co.,sierra-nevada-brewing-co,Micro Brewery,http://www.facebook.com/sierranevadabeer,SierraNevada,http://www.sierranevada.com/,United States,Chico,CA,39.7242,-121.815,,,"Wed, 16 Feb 2011 07:00:03 +0000",0,1,,,,122,3.84553,,0,191,176,0,,,,,,0.0,[],3.68307,False
0,5.0,,0,https://untappd.akamaized.net/site/beer_logos/beer-EylenboschFramboiseCuveeSpeciale1988_30991.jpeg,,Eylenbosch Framboise Cuv?e Sp?ciale (1988),brouwerij-mort-subite-eylenbosch-framboise-cuvee-speciale-1988,Lambic - Framboise,30991,274,https://untappd.akamaized.net/site/brewery_logos/brewery-BrouwerijMortSubiteformerlyDeKeersmaeker_274.jpeg,Brouwerij Mort Subite,brouwerij-mort-subite,Micro Brewery,,,http://www.mort-subite.be,Belgium,Asse-Kobbegem,Vlaams Brabant,50.9101,4.24987,,,"Wed, 16 Feb 2011 07:03:58 +0000",0,0,,,,4,0.0,,0,19,18,0,5.0,Eylenbosch Framboise Cuv?e Sp?ciale,brouwerij-mort-subite-eylenbosch-framboise-cuvee-speciale,761222.0,269.0,,,3.53905,False
0,5.9,"Vanilla beans are added to the conditioning tank in this robust porter, giving the bittersweet chocolate notes a well rounded finish.

Available in 22 oz bottles.",50,https://untappd.akamaized.net/site/beer_logos/beer-16174_05809_sm.jpeg,https://untappd.akamaized.net/site/beer_logos_hd/beer-16174_027b8_hd.jpeg,VIP Vanilla Infused Porter,hop-valley-brewing-company-vip-vanilla-infused-porter,Porter - American,16174,1613,https://untappd.akamaized.net/site/brewery_logos/brewery-1613_5e16f.jpeg,Hop Valley Brewing Company,hop-valley-brewing-company,Micro Brewery,http://www.facebook.com/HopValley,HopValley,http://www.hopvalleybrewing.com/,United States,Eugene,OR,44.0582,-123.108,,,"Wed, 22 Dec 2010 16:44:20 +0000",0,1,16174.0,"Thu, 01 Jan 1970 00:00:00 +0000",30992.0,8543,3.68773,,89,11185,9240,0,,,,,,0.0,[],3.68646,False
0,0.0,W/honey. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Angel,triple-voodoo-brewing-angel,Pale Wheat Ale - American,30993,8016,https://untappd.akamaized.net/site/brewery_logos/brewery-triplevoodoobrewing_8016.jpeg,Triple Voodoo Brewery and Tap Room,triple-voodoo-brewery-and-tap-room,Micro Brewery,http://www.facebook.com/triplevoodoo,TripleVoodoo,http://www.triplevoodoo.com,United States,San Francisco,CA,37.7612,-122.389,,,"Wed, 16 Feb 2011 07:25:25 +0000",0,0,,,,1,0.0,,0,4,4,0,,,,,,0.0,[],3.63272,False
0,0.0,Brewed with natural honey. Lightly hopped for a smooth and mellow finish. ,0,https://untappd.akamaized.net/site/assets/images/temp/badge-beer-default.png,,Altitude Honey Lager,whistler-brewing-co-altitude-honey-lager,Lager - North American Adjunct,30994,5140,https://untappd.akamaized.net/site/brewery_logos/brewery-5140_2303f.jpeg,Whistler Brewing Company,whistler-brewing-company,Micro Brewery,http://www.facebook.com/whistlerbrewingcompany,Whistlerbrewing,http://www.whistlerbeer.com/,Canada,Whistler,BC,50.0879,-123.041,,,"Wed, 16 Feb 2011 07:29:56 +0000",0,1,,,,38,3.23684,,1,70,55,0,,,,,,0.0,[],3.60513,False
